n,lstate,i,meas_type,p_error,sim_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,11,"['z', 'x', 'x', 'z']",0.005,m1,100000,72011,294,573,0,0.72011,0.004082709586035516,22.256533088999277,3.2616134870004316
4,x,12,"['x', 'z', 'x', 'z']",0.01,m1,100000,39276,6164,11753,0,0.39276,0.15694062531826047,48.72551031200055,6.3107140969987086
4,x,12,"['x', 'z', 'x', 'z']",0.005,m1,100000,62093,5024,9767,0,0.62093,0.08091089172692578,33.06154236200018,29.272646260997135
4,x,13,"['z', 'z', 'x', 'z']",0.01,m1,100000,81446,1789,3144,0,0.81446,0.021965474056430012,48.33628789800059,10.474547355999675
4,x,13,"['z', 'z', 'x', 'z']",0.005,m1,100000,90108,530,1001,0,0.90108,0.005881830692058387,41.54046290000042,10.023296294999454
4,x,14,"['x', 'x', 'z', 'z']",0.01,m1,100000,38675,5946,10894,0,0.38675,0.1537427278603749,16.562640875999932,2.540783595999528
4,x,14,"['x', 'x', 'z', 'z']",0.005,m1,100000,62167,5086,9683,0,0.62167,0.08181189377000664,50.61269591300152,10.839466175995767
4,x,15,"['z', 'x', 'z', 'z']",0.01,m1,100000,61133,10348,17256,0,0.61133,0.1692702795544141,19.989156412997545,4.478210948003834
4,x,15,"['z', 'x', 'z', 'z']",0.005,m1,100000,78189,7178,12995,0,0.78189,0.09180319482280119,58.0650063030007,13.249776591997943
4,x,16,"['x', 'z', 'z', 'z']",0.01,m1,100000,45918,13486,0,0,0.45918,0.2936974606907966,49.02307423900129,8.285283941997477
4,x,16,"['x', 'z', 'z', 'z']",0.005,m1,100000,67942,11872,0,0,0.67942,0.1747372759118071,18.26979797400054,4.572484636999434
4,z,2,"['z', 'x', 'x', 'x']",0.01,m1,100000,47082,5289,9376,0,0.47082,0.11233592455715558,56.3148100369981,8.132754051002848
4,z,2,"['z', 'x', 'x', 'x']",0.005,m1,100000,68680,4042,7574,0,0.6868,0.05885264997087947,19.77295447800134,15.445912308998231
4,z,3,"['x', 'z', 'x', 'x']",0.01,m1,100000,34772,3904,7341,0,0.34772,0.11227424364431149,43.3824212340005,-24.07693164599914
4,z,3,"['x', 'z', 'x', 'x']",0.005,m1,100000,59006,3506,6814,0,0.59006,0.059417686336982634,36.27122706799855,-14.293572827999014
4,z,4,"['z', 'z', 'x', 'x']",0.01,m1,100000,70247,588,1093,0,0.70247,0.008370464219112583,16.64931646000332,32.75682073199641
4,z,4,"['z', 'z', 'x', 'x']",0.005,m1,100000,83609,160,310,0,0.83609,0.0019136695810260118,41.596256838001864,8.895650580998335
4,z,5,"['x', 'x', 'z', 'x']",0.01,m1,100000,34649,3812,7398,0,0.34649,0.11001760512568903,46.50618266699894,6.059480340998562
4,z,5,"['x', 'x', 'z', 'x']",0.005,m1,100000,58641,3296,6475,0,0.58641,0.0562064084855306,50.81908091199875,10.088066135002009
4,z,6,"['z', 'x', 'z', 'x']",0.01,m1,100000,53614,422,809,0,0.53614,0.00787107844965862,20.09530886599896,3.6395271420005884
4,z,6,"['z', 'x', 'z', 'x']",0.005,m1,100000,72426,142,278,0,0.72426,0.001960621876121782,57.95115760800036,10.93073670800004
4,z,7,"['x', 'z', 'z', 'x']",0.01,m1,100000,41785,249,462,0,0.41785,0.005959076223525206,17.21661424800186,2.4753092939972703
4,z,7,"['x', 'z', 'z', 'x']",0.005,m1,100000,62992,86,171,0,0.62992,0.001365252730505473,52.113365400000475,6.188540354996803
4,z,8,"['z', 'z', 'z', 'x']",0.01,m1,100000,100000,2,3,0,1.0,2.0000000000020002e-05,2.2853963609995844,0.6199158930030535
4,z,8,"['z', 'z', 'z', 'x']",0.005,m1,100000,100000,0,0,0,1.0,0.0,1.6351606019998144,0.4272734580008546
4,z,9,"['x', 'x', 'x', 'z']",0.01,m1,100000,35431,3972,7618,0,0.35431,0.11210521859388667,45.628285204998974,-2.997671197997988
4,z,9,"['x', 'x', 'x', 'z']",0.005,m1,100000,59019,3194,6249,0,0.59019,0.05411816533658653,17.514003588999913,3.612565925999661
4,z,10,"['z', 'x', 'x', 'z']",0.01,m1,100000,52377,334,643,0,0.52377,0.006376844798289372,49.91172136199748,-12.239482310000312
4,z,10,"['z', 'x', 'x', 'z']",0.005,m1,100000,72011,123,244,0,0.72011,0.0017080723778312157,15.262061905999872,3.3680984909988183
4,z,11,"['x', 'z', 'x', 'z']",0.01,m1,100000,39276,142,275,0,0.39276,0.0036154394541195733,47.84719956299887,-16.351105943998846
4,z,11,"['x', 'z', 'x', 'z']",0.005,m1,100000,62093,54,107,0,0.62093,0.0008696632470648336,50.7328546969984,-18.85214926199842
4,z,12,"['z', 'z', 'x', 'z']",0.01,m1,100000,81446,0,0,0,0.81446,0.0,8.240235322002263,0.9134631159977289
4,z,12,"['z', 'z', 'x', 'z']",0.005,m1,100000,90108,0,0,0,0.90108,0.0,1.8846595659997547,0.27769217400054913
4,z,13,"['x', 'x', 'z', 'z']",0.01,m1,100000,38675,78,150,0,0.38675,0.002016806722689113,15.099242656997376,1.974749362001603
4,z,13,"['x', 'x', 'z', 'z']",0.005,m1,100000,62167,32,58,0,0.62167,0.0005147425482973089,14.237430487999518,2.5952017339986924
4,z,14,"['z', 'x', 'z', 'z']",0.01,m1,100000,61133,0,0,0,0.61133,0.0,14.831020548997913,0.8378004309997777
4,z,14,"['z', 'x', 'z', 'z']",0.005,m1,100000,78189,0,0,0,0.78189,0.0,8.792735175000416,0.6453657669990207
4,z,15,"['x', 'z', 'z', 'z']",0.01,m1,100000,45918,0,1,0,0.45918,0.0,6.180606849000469,1.5378012130022398
4,z,15,"['x', 'z', 'z', 'z']",0.005,m1,100000,67942,0,0,0,0.67942,0.0,6.952373804000672,-1.3928160250034125
4,z,16,"['z', 'z', 'z', 'z']",0.01,m1,100000,42134,0,0,0,0.42134,0.0,4.234374575000402,-0.2589734600005613
4,z,16,"['z', 'z', 'z', 'z']",0.005,m1,100000,65089,0,0,0,0.65089,0.0,0.6006768019979063,-0.001875529000244569
4,x,2,"['x', 'x', 'x', 'x']",0.01,m2,100000,31909,0,1,29716,0.45400091059131525,0.0,15.093115208001109,1.03293072499946
4,x,2,"['x', 'x', 'x', 'x']",0.005,m2,100000,56575,0,0,16428,0.6769611831713971,0.0,9.507064453999192,1.026657967002393
4,x,3,"['z', 'x', 'x', 'x']",0.01,m2,100000,47082,0,1,29793,0.6706168900536984,0.0,10.863782430998981,1.2708390560001135
4,x,3,"['z', 'x', 'x', 'x']",0.005,m2,100000,68680,0,0,16439,0.8219145295053912,0.0,2.110271368001122,0.7272076549998019
4,x,4,"['x', 'z', 'x', 'x']",0.01,m2,100000,34772,164,320,18525,0.4267812212335072,0.004716438513746701,39.58139751899944,5.479943065998668
4,x,4,"['x', 'z', 'x', 'x']",0.005,m2,100000,59006,70,133,9890,0.6548218843635557,0.0011863200352506542,39.712235917002545,-5.5146109700035595
4,x,5,"['z', 'z', 'x', 'x']",0.01,m2,100000,70247,2,3,29753,1.0,2.8470966731641845e-05,3.92537423199974,1.531562481999572
4,x,5,"['z', 'z', 'x', 'x']",0.005,m2,100000,83609,0,0,16391,1.0,0.0,2.651977233999787,1.1983533460006583
4,x,6,"['x', 'x', 'z', 'x']",0.01,m2,100000,34649,288,553,29716,0.4929856012748278,0.008311928194175922,37.1267623269996,6.120419602997572
4,x,6,"['x', 'x', 'z', 'x']",0.005,m2,100000,58641,108,213,16428,0.7016823816589288,0.0018417148411521422,15.607812579000893,3.84663491199899
4,x,7,"['z', 'x', 'z', 'x']",0.01,m2,100000,53614,849,1584,18512,0.6579373650107991,0.01583541612265449,15.218028789000527,3.092234747000475
4,x,7,"['z', 'x', 'z', 'x']",0.005,m2,100000,72426,284,557,9830,0.803216147277365,0.003921243752243675,41.44003572699876,8.439550682000117
4,x,8,"['x', 'z', 'z', 'x']",0.01,m2,100000,41785,7247,13752,18525,0.5128567045105861,0.17343544334091177,43.62005245399996,6.8794918800012965
4,x,8,"['x', 'z', 'z', 'x']",0.005,m2,100000,62992,5328,10349,9890,0.6990567084674287,0.08458216916433836,42.05279150700153,-12.876955125000677
4,x,9,"['z', 'z', 'z', 'x']",0.01,m2,100000,100000,12,24,0,1.0,0.00012000000000000899,3.4653803349974623,0.9225814390010783
4,x,9,"['z', 'z', 'z', 'x']",0.005,m2,100000,100000,0,1,0,1.0,0.0,2.092508239999006,0.5516500640005688
4,x,10,"['x', 'x', 'x', 'z']",0.01,m2,100000,35431,364,693,29716,0.5041118889078595,0.010273489317264572,36.95202296500065,5.812039344997174
4,x,10,"['x', 'x', 'x', 'z']",0.005,m2,100000,59019,158,309,16428,0.7062054276551956,0.0026771039834629917,16.20653473299899,10.257826138000382
4,x,11,"['z', 'x', 'x', 'z']",0.01,m2,100000,52377,838,1573,29793,0.7460367199851866,0.015999389044809798,42.08977223400143,8.657431173996883
4,x,11,"['z', 'x', 'x', 'z']",0.005,m2,100000,72011,294,573,16439,0.8617776235325092,0.004082709586035516,17.607839840999077,16.90176974500355
4,x,12,"['x', 'z', 'x', 'z']",0.01,m2,100000,39276,6164,11753,18525,0.4820619822031298,0.15694062531826047,14.944289670998842,2.512327202999586
4,x,12,"['x', 'z', 'x', 'z']",0.005,m2,100000,62093,5024,9767,9890,0.6890800133170569,0.08091089172692578,48.59127522699782,10.52476923300128
4,x,13,"['z', 'z', 'x', 'z']",0.01,m2,100000,81446,1789,3144,18554,1.0,0.021965474056430012,37.42531427100039,10.36093115300173
4,x,13,"['z', 'z', 'x', 'z']",0.005,m2,100000,90108,530,1001,9892,1.0,0.005881830692058387,35.72538385900043,9.838497548000305
4,x,14,"['x', 'x', 'z', 'z']",0.01,m2,100000,38675,5946,10894,29716,0.5502674861988504,0.1537427278603749,37.54035122099958,6.54746130300191
4,x,14,"['x', 'x', 'z', 'z']",0.005,m2,100000,62167,5086,9683,16428,0.7438735461637869,0.08181189377000664,16.063871789003315,3.884834336997301
4,x,15,"['z', 'x', 'z', 'z']",0.01,m2,100000,61133,10348,17256,18512,0.7502086196740625,0.1692702795544141,48.507067370002915,10.415519841997593
4,x,15,"['z', 'x', 'z', 'z']",0.005,m2,100000,78189,7178,12995,9830,0.8671287567927248,0.09180319482280119,53.48982800700105,13.509739223998622
4,x,16,"['x', 'z', 'z', 'z']",0.01,m2,100000,45918,13486,0,18525,0.563583921448297,0.2936974606907966,15.222141713999008,3.078031490000285
4,x,16,"['x', 'z', 'z', 'z']",0.005,m2,100000,67942,11872,0,9890,0.7539895683054045,0.1747372759118071,48.836928009000985,12.19286162699791
4,z,2,"['z', 'x', 'x', 'x']",0.01,m2,100000,47082,5289,9376,29793,0.6706168900536984,0.11233592455715558,14.630608422998193,3.227783858001203
4,z,2,"['z', 'x', 'x', 'x']",0.005,m2,100000,68680,4042,7574,16439,0.8219145295053912,0.05885264997087947,49.16041446199961,11.704557638997358
4,z,3,"['x', 'z', 'x', 'x']",0.01,m2,100000,34772,3904,7341,18525,0.4267812212335072,0.11227424364431149,14.844400753001537,2.3476592429979064
4,z,3,"['x', 'z', 'x', 'x']",0.005,m2,100000,59006,3506,6814,9890,0.6548218843635557,0.059417686336982634,17.00983668900153,3.784677362997172
4,z,4,"['z', 'z', 'x', 'x']",0.01,m2,100000,70247,588,1093,29753,1.0,0.008370464219112583,30.9221456530031,8.644492580995575
4,z,4,"['z', 'z', 'x', 'x']",0.005,m2,100000,83609,160,310,16391,1.0,0.0019136695810260118,31.873460900998907,8.93720804899931
4,z,5,"['x', 'x', 'z', 'x']",0.01,m2,100000,34649,3812,7398,29716,0.4929856012748278,0.11001760512568903,13.174366800998541,11.279989923001267
4,z,5,"['x', 'x', 'z', 'x']",0.005,m2,100000,58641,3296,6475,16428,0.7016823816589288,0.0562064084855306,29.038758234000852,-9.264691782002046
4,z,6,"['z', 'x', 'z', 'x']",0.01,m2,100000,53614,422,809,18512,0.6579373650107991,0.00787107844965862,48.2077587399981,-5.588351064998278
4,z,6,"['z', 'x', 'z', 'x']",0.005,m2,100000,72426,142,278,9830,0.803216147277365,0.001960621876121782,37.621284141001524,-6.406597915003658
4,z,7,"['x', 'z', 'z', 'x']",0.01,m2,100000,41785,249,462,18525,0.5128567045105861,0.005959076223525206,43.17145172999881,-1.2920059959978971
4,z,7,"['x', 'z', 'z', 'x']",0.005,m2,100000,62992,86,171,9890,0.6990567084674287,0.001365252730505473,17.349330920002103,5.0027768519976235
4,z,8,"['z', 'z', 'z', 'x']",0.01,m2,100000,100000,2,3,0,1.0,2.0000000000020002e-05,2.287356078999437,0.6138127410013112
4,z,8,"['z', 'z', 'z', 'x']",0.005,m2,100000,100000,0,0,0,1.0,0.0,0.5591661639991798,0.16519121199962683
4,z,9,"['x', 'x', 'x', 'z']",0.01,m2,100000,35431,3972,7618,29716,0.5041118889078595,0.11210521859388667,16.20048414500343,1.2558832369977608
4,z,9,"['x', 'x', 'x', 'z']",0.005,m2,100000,59019,3194,6249,16428,0.7062054276551956,0.05411816533658653,44.53042729699882,-5.9962401739976485
4,z,10,"['z', 'x', 'x', 'z']",0.01,m2,100000,52377,334,643,29793,0.7460367199851866,0.006376844798289372,35.73416662599993,0.7266398179999669
4,z,10,"['z', 'x', 'x', 'z']",0.005,m2,100000,72011,123,244,16439,0.8617776235325092,0.0017080723778312157,36.17337166899961,-3.080307090000133
4,z,11,"['x', 'z', 'x', 'z']",0.01,m2,100000,39276,142,275,18525,0.4820619822031298,0.0036154394541195733,42.175508890002675,-11.337509148001118
4,z,11,"['x', 'z', 'x', 'z']",0.005,m2,100000,62093,54,107,9890,0.6890800133170569,0.0008696632470648336,47.555456204998336,-23.740446696996514
4,z,12,"['z', 'z', 'x', 'z']",0.01,m2,100000,81446,0,0,18554,1.0,0.0,3.4037162569984503,0.9130536020020372
4,z,12,"['z', 'z', 'x', 'z']",0.005,m2,100000,90108,0,0,9892,1.0,0.0,0.9357793550007045,0.2443157159978
4,z,13,"['x', 'x', 'z', 'z']",0.01,m2,100000,38675,78,150,29716,0.5502674861988504,0.002016806722689113,31.464139537001756,-18.271058384001662
4,z,13,"['x', 'x', 'z', 'z']",0.005,m2,100000,62167,32,58,16428,0.7438735461637869,0.0005147425482973089,12.403625787999772,2.6152131670023664
4,z,14,"['z', 'x', 'z', 'z']",0.01,m2,100000,61133,0,0,18512,0.7502086196740625,0.0,3.23128699100198,0.3036959509990993
4,z,14,"['z', 'x', 'z', 'z']",0.005,m2,100000,78189,0,0,9830,0.8671287567927248,0.0,2.0914610190011445,0.2750695419999829
4,z,15,"['x', 'z', 'z', 'z']",0.01,m2,100000,45918,0,1,18525,0.563583921448297,0.0,11.431081901002472,-6.256893532001413
4,z,15,"['x', 'z', 'z', 'z']",0.005,m2,100000,67942,0,0,9890,0.7539895683054045,0.0,2.8857250250002835,0.2690725919965189
4,z,16,"['z', 'z', 'z', 'z']",0.01,m2,100000,42134,0,0,21840,0.5390736949846469,0.0,0.8315698159967724,0.010366387003159616
4,z,16,"['z', 'z', 'z', 'z']",0.005,m2,100000,65089,0,0,11755,0.7375941979715565,0.0,0.3734235849988181,-0.013267420999909518
3,x,2,"['x', 'x', 'x']",0.01,normal,100000,60627,137,262,0,0.60627,0.0022597192669931987,2.2904191199995694,-1.247696876000191
3,x,3,"['z', 'x', 'x']",0.01,normal,100000,74882,442,835,0,0.74882,0.005902620122325786,1.6574168550014292,0.29597366499911004
3,x,4,"['x', 'z', 'x']",0.01,normal,100000,65314,5964,11006,0,0.65314,0.09131273540129226,5.956098661001306,-1.5620471420006652
3,x,5,"['z', 'z', 'x']",0.01,normal,100000,100000,1139,2088,0,1.0,0.011390000000000011,0.15899810999871988,0.061483478000809555
3,x,6,"['x', 'x', 'z']",0.01,normal,100000,64006,5458,10290,0,0.64006,0.0852732556322845,3.5730094659993483,1.6025593820013455
3,x,7,"['z', 'x', 'z']",0.01,normal,100000,85155,10187,17878,0,0.85155,0.11962891198402914,4.181539224999142,-0.1702472109991504
3,x,8,"['x', 'z', 'z']",0.01,normal,100000,73619,15984,0,0,0.73619,0.21711786359499585,5.02876101199945,-0.92633325099996
3,z,2,"['z', 'x', 'x']",0.01,normal,100000,74882,4534,8565,0,0.74882,0.06054859645842792,4.028724938998494,-1.871382592997179
3,z,3,"['x', 'z', 'x']",0.01,normal,100000,65314,3816,7363,0,0.65314,0.058425452429800684,6.672795132000829,-2.6881286000007094
3,z,4,"['z', 'z', 'x']",0.01,normal,100000,100000,274,533,0,1.0,0.0027399999999999647,0.3106457699996099,0.09463113899983
3,z,5,"['x', 'x', 'z']",0.01,normal,100000,64006,3448,6706,0,0.64006,0.05386994969221637,1.6856948860004195,0.7784901309987617
3,z,6,"['z', 'x', 'z']",0.01,normal,100000,85155,178,344,0,0.85155,0.002090305912747392,1.1238351930005592,0.2316638009997405
3,z,7,"['x', 'z', 'z']",0.01,normal,100000,73619,74,140,0,0.73619,0.0010051752944212344,1.6202701269994577,0.15339929299989308
3,z,8,"['z', 'z', 'z']",0.01,normal,100000,68880,0,0,0,0.6888,0.0,0.04737788200145587,0.0027618729982350487
3,x,2,"['x', 'x', 'x']",0.01,m1,100000,68554,162,311,0,0.68554,0.0023631006214079875,0.635405240000182,0.024270624000564567
3,x,3,"['z', 'x', 'x']",0.01,m1,100000,83657,319,622,0,0.83657,0.0038131895717035125,0.2993866659999185,0.044112621999374824
3,x,4,"['x', 'z', 'x']",0.01,m1,100000,73118,6036,11695,0,0.73118,0.08255149210864632,1.3846993799998017,-0.7558531629983918
3,x,5,"['z', 'z', 'x']",0.01,m1,100000,100000,574,1065,0,1.0,0.005739999999999967,0.037982270998327294,0.015288297001461615
3,x,6,"['x', 'x', 'z']",0.01,m1,100000,72257,5822,11125,0,0.72257,0.08057350844900835,2.57292942300046,-1.5147477560003608
3,x,7,"['z', 'x', 'z']",0.01,m1,100000,90155,7980,14560,0,0.90155,0.0885142255005269,0.23710676799964858,0.03771097400021972
3,x,8,"['x', 'z', 'z']",0.01,m1,100000,78037,13127,0,0,0.78037,0.1682150774632546,1.6419562700011738,-0.8021902440013946
3,z,2,"['z', 'x', 'x']",0.01,m1,100000,83657,4536,8552,0,0.83657,0.05422140406660525,0.5811060870000802,-0.28895668600125646
3,z,3,"['x', 'z', 'x']",0.01,m1,100000,73118,4176,8104,0,0.73118,0.05711315955031593,1.0743460070007131,0.25743750000037835
3,z,4,"['z', 'z', 'x']",0.01,m1,100000,100000,195,380,0,1.0,0.0019500000000000073,0.03281129700008023,0.013396753000051831
3,z,5,"['x', 'x', 'z']",0.01,m1,100000,72257,3814,7428,0,0.72257,0.052783813332964336,1.3138773880000372,-0.16655275100129074
3,z,6,"['z', 'x', 'z']",0.01,m1,100000,90155,156,303,0,0.90155,0.0017303532804614496,0.22004544899937173,0.031662809999033925
3,z,7,"['x', 'z', 'z']",0.01,m1,100000,78037,80,158,0,0.78037,0.0010251547342926548,0.2582058069983759,0.20296620500084828
3,z,8,"['z', 'z', 'z']",0.01,m1,100000,74555,0,0,0,0.74555,0.0,0.12630393099971116,0.0016992780001601204
3,x,2,"['x', 'x', 'x']",0.01,m2,100000,68554,162,311,16341,0.8194456065695263,0.0023631006214079875,0.3313181250014168,0.03731434599831118
3,x,3,"['z', 'x', 'x']",0.01,m2,100000,83657,319,622,16343,1.0,0.0038131895717035125,0.04649738899934164,0.00438996900084021
3,x,4,"['x', 'z', 'x']",0.01,m2,100000,73118,6036,11695,9791,0.8105399682958463,0.08255149210864632,0.9706605370010948,-0.521049173999927
3,x,5,"['z', 'z', 'x']",0.01,m2,100000,100000,574,1065,0,1.0,0.005739999999999967,0.038077173001511255,0.015452072999323718
3,x,6,"['x', 'x', 'z']",0.01,m2,100000,72257,5822,11125,16341,0.8637086266869075,0.08057350844900835,1.041645459999927,-0.3895720549990074
3,x,7,"['z', 'x', 'z']",0.01,m2,100000,90155,7980,14560,9845,1.0,0.0885142255005269,0.1931608699997014,0.07724600800065673
3,x,8,"['x', 'z', 'z']",0.01,m2,100000,78037,13127,0,9791,0.8650688955647441,0.1682150774632546,0.5335926099996868,0.29964402000041446
3,z,2,"['z', 'x', 'x']",0.01,m2,100000,83657,4536,8552,16343,1.0,0.05422140406660525,0.18090499899881252,0.07074906500201905
3,z,3,"['x', 'z', 'x']",0.01,m2,100000,73118,4176,8104,9791,0.8105399682958463,0.05711315955031593,1.4070436719994177,-0.7757391179984552
3,z,4,"['z', 'z', 'x']",0.01,m2,100000,100000,195,380,0,1.0,0.0019500000000000073,0.037757525000415626,0.008362976999706007
3,z,5,"['x', 'x', 'z']",0.01,m2,100000,72257,3814,7428,16341,0.8637086266869075,0.052783813332964336,0.304592534999756,0.06053237400010403
3,z,6,"['z', 'x', 'z']",0.01,m2,100000,90155,156,303,9845,1.0,0.0017303532804614496,0.07631761800075765,0.026554559999567573
3,z,7,"['x', 'z', 'z']",0.01,m2,100000,78037,80,158,9791,0.8650688955647441,0.0010251547342926548,0.2621035200008919,0.02495975800047745
3,z,8,"['z', 'z', 'z']",0.01,m2,100000,74555,0,0,11766,0.8449690595462067,0.0,0.06280749999859836,0.003421319001063239
