n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",0.01,m1,0,1000000,1000000,225,404,0,1.0,0.00022500000000003073,0,5.967977761058137
4,x,5,"['z', 'z', 'x', 'x']",0.01,m1,0,1000000,609090,54,100,0,0.60909,8.86568487415973e-05,0,31.297113015083596
4,x,3,"['z', 'x', 'x', 'x']",0.01,m2,0,1000000,402506,6,13,391145,0.6610867940642682,1.4906610087850325e-05,0,22.47017006785609
4,x,3,"['z', 'x', 'x', 'x']",0.01,m1,0,1000000,402506,6,13,0,0.402506,1.4906610087850325e-05,0,55.82299148081802
4,x,9,"['z', 'z', 'z', 'x']",0.01,normal,0,1000000,1000000,842,1485,0,1.0,0.0008420000000000094,0,111.89853352005593
4,x,9,"['z', 'z', 'z', 'x']",0.01,m2,0,1000000,1000000,225,404,0,1.0,0.00022500000000003073,0,2.5066783379297704
4,x,5,"['z', 'z', 'x', 'x']",0.01,normal,0,1000000,523565,85,148,0,0.523565,0.00016234851451113474,0,95.75664354208857
4,x,2,"['x', 'x', 'x', 'x']",0.01,m2,0,1000000,271418,4,5,391269,0.4458751073955491,1.4737416088816957e-05,0,17.632846989901736
4,x,5,"['z', 'z', 'x', 'x']",0.01,m2,0,1000000,609090,54,100,390910,1.0,8.86568487415973e-05,0,4.039949641097337
4,x,2,"['x', 'x', 'x', 'x']",0.01,m1,0,1000000,271418,4,5,0,0.271418,1.4737416088816957e-05,0,36.218454365152866
4,x,3,"['z', 'x', 'x', 'x']",0.01,normal,0,1000000,339367,6,9,0,0.339367,1.767997477652994e-05,0,139.94798421207815
4,x,2,"['x', 'x', 'x', 'x']",0.01,normal,0,1000000,228651,2,4,0,0.228651,8.746954966332154e-06,0,57.52339690714143
