n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.01,m1,0,1000000,1000000,244,444,0,1.0,0.000244,0,4.848873042035848,"['z', 'z', 'z', 'x']"
4,x,5,0.01,m1,0,1000000,608192,46,82,0,0.608192,7.56340103125197e-05,0,19.11874807602726,"['z', 'z', 'x', 'x']"
4,x,3,0.01,m2,0,1000000,402510,9,18,391513,0.6614931789832815,2.235969292685436e-05,0,22.63113153795712,"['z', 'x', 'x', 'x']"
4,x,3,0.01,m1,0,1000000,402510,9,18,0,0.40251,2.235969292685436e-05,0,38.08036658889614,"['z', 'x', 'x', 'x']"
4,x,9,0.01,normal,0,1000000,1000000,813,1448,0,1.0,0.0008129999999999,0,165.44866464915685,"['z', 'z', 'z', 'x']"
4,x,2,0.01,m2,0,1000000,272625,2,4,391450,0.4479911264481144,7.336084364983897e-06,0,19.210914688184857,"['x', 'x', 'x', 'x']"
4,x,5,0.01,m2,0,1000000,608192,46,82,391808,1.0,7.56340103125197e-05,0,3.91795070306398,"['z', 'z', 'x', 'x']"
4,x,9,0.01,m2,0,1000000,1000000,244,444,0,1.0,0.000244,0,2.2263162420131266,"['z', 'z', 'z', 'x']"
4,x,2,0.01,m1,0,1000000,272625,2,4,0,0.272625,7.336084364983897e-06,0,30.200884595047683,"['x', 'x', 'x', 'x']"
4,x,3,0.01,normal,0,1000000,340129,9,16,0,0.340129,2.64605487917402e-05,0,78.3507545250468,"['z', 'x', 'x', 'x']"
4,x,5,0.01,normal,0,1000000,523962,95,176,0,0.523962,0.0001813108584209,0,73.55954162613489,"['z', 'z', 'x', 'x']"
4,x,2,0.01,normal,0,1000000,229706,4,7,0,0.229706,1.7413563424550915e-05,0,53.41838494921103,"['x', 'x', 'x', 'x']"
